id,date,year,title,production,works,genre,place,author
100,1759-07-17T23:59:32Z,1759,Der Misogyne,[object Object],[object Object],Lustspiel,"Royal Danish Theatre, Kongens Nytorv",Gotthold Ephraim Lessing
1002,1750-03-31T23:59:32Z,1750,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1003,1750-04-02T23:59:32Z,1750,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1004,1750-04-21T23:59:32Z,1750,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1005,1750-05-19T23:59:32Z,1750,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1006,1750-09-08T23:59:32Z,1750,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1007,1751-10-05T23:59:32Z,1751,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1008,1751-11-04T23:59:32Z,1751,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1009,1754-02-04T23:59:32Z,1754,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
101,1759-11-29T23:59:32Z,1759,Der Misogyne,[object Object],[object Object],Lustspiel,"Royal Danish Theatre, Kongens Nytorv",Gotthold Ephraim Lessing
1010,1754-02-14T23:59:32Z,1754,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1011,1754-05-16T23:59:32Z,1754,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1012,1754-06-27T23:59:32Z,1754,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1013,1754-10-08T23:59:32Z,1754,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1014,1757-06-12T23:59:32Z,1757,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1015,1758-01-24T23:59:32Z,1758,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1016,1761-04-23T23:59:32Z,1761,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1017,1767-04-23T23:59:32Z,1767,Attendez-moi sous l'Orme,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
1018,1760-10-16T23:59:32Z,1760,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
1019,1760-10-19T23:59:32Z,1760,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
102,1763-04-19T23:59:32Z,1763,Der Misogyne,[object Object],[object Object],Lustspiel,"Royal Danish Theatre, Kongens Nytorv",Gotthold Ephraim Lessing
1020,1760-10-23T23:59:32Z,1760,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
1021,1761-01-25T23:59:32Z,1761,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
1022,1761-01-29T23:59:32Z,1761,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
1023,1761-03-29T23:59:32Z,1761,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
1024,1761-03-31T23:59:32Z,1761,Geniernes Fest,[object Object],[object Object],,"Royal Danish Theatre, Kongens Nytorv","Niels Prahl,Paolo Scalabrini,Antonio Como"
1025,1754-07-02T23:59:32Z,1754,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1026,1754-07-04T23:59:32Z,1754,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1027,1754-09-29T23:59:32Z,1754,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1028,1755-03-04T23:59:32Z,1755,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1029,1756-01-06T23:59:32Z,1756,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
103,1764-01-19T23:59:32Z,1764,Der Misogyne,[object Object],[object Object],Lustspiel,"Royal Danish Theatre, Kongens Nytorv",Gotthold Ephraim Lessing
1030,1756-01-08T23:59:32Z,1756,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1031,1756-07-08T23:59:32Z,1756,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1032,1757-01-02T23:59:32Z,1757,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1033,1758-09-24T23:59:32Z,1758,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1034,1759-05-15T23:59:32Z,1759,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1035,1759-11-11T23:59:32Z,1759,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1036,1765-03-14T23:59:32Z,1765,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1037,1768-06-28T23:59:32Z,1768,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1038,1769-10-26T23:59:32Z,1769,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1039,1770-11-09T23:59:32Z,1770,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
104,1769-10-08T23:59:32Z,1769,Der Misogyne,[object Object],[object Object],Lustspiel,"Royal Danish Theatre, Kongens Nytorv",Gotthold Ephraim Lessing
1040,1772-12-10T23:59:32Z,1772,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1041,1773-04-27T23:59:32Z,1773,Zeloïde,[object Object],[object Object],Tragedy,"Royal Danish Theatre, Kongens Nytorv",Germain-François Poullain de Saint-Foix
1042,1761-04-07T23:59:32Z,1761,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
1043,1761-04-09T23:59:32Z,1761,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
1044,1761-11-25T23:59:32Z,1761,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
1045,1762-02-02T23:59:32Z,1762,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
1046,1763-02-15T23:59:32Z,1763,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
1047,1764-10-04T23:59:32Z,1764,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
1048,1767-11-05T23:59:32Z,1767,Il Servitore di due padroni ,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Carlo Goldoni
105,1775-05-08T23:59:32Z,1775,Der Misogyne,[object Object],[object Object],Lustspiel,Hofteatret/Christiansborg Court Theatre,Gotthold Ephraim Lessing
1057,1761-07-02T23:59:32Z,1761,The conscious lovers,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Richard Steele
1058,1761-10-13T23:59:32Z,1761,The conscious lovers,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Richard Steele
1059,1763-03-01T23:59:32Z,1763,The conscious lovers,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Richard Steele
106,1775-05-08T23:59:32Z,1775,Der Misogyne,[object Object],[object Object],Lustspiel,"Royal Danish Theatre, Kongens Nytorv",Gotthold Ephraim Lessing
1060,1761-06-21T23:59:32Z,1761,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1061,1761-06-25T23:59:32Z,1761,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1062,1761-06-28T23:59:32Z,1761,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1063,1761-11-02T23:59:32Z,1761,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1064,1764-01-19T23:59:32Z,1764,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1065,1766-12-22T23:59:32Z,1766,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1066,1767-04-05T23:59:32Z,1767,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1067,1768-01-07T23:59:32Z,1768,"Naturen er fornøiet med lidet, eller: Den nøisomme Hyrde",[object Object],[object Object],Pastoral,"Royal Danish Theatre, Kongens Nytorv",Lorentz Reerslev
1068,1759-01-28T23:59:32Z,1759,Musikalsk Fortale til Kronprinsens Fødselsdag,[object Object],[object Object],Singspiel,"Royal Danish Theatre, Kongens Nytorv","Niels Krog Bredal,Peter Kleen"
1069,1759-01-30T23:59:32Z,1759,Musikalsk Fortale til Kronprinsens Fødselsdag,[object Object],[object Object],Singspiel,"Royal Danish Theatre, Kongens Nytorv","Niels Krog Bredal,Peter Kleen"
107,1749-01-21T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1070,1750-01-20T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1071,1750-01-22T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1072,1750-01-27T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1073,1750-02-03T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1074,1750-04-09T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1075,1750-08-18T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1076,1750-12-01T23:59:32Z,1750,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1077,1751-01-26T23:59:32Z,1751,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1078,1751-05-13T23:59:32Z,1751,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1079,1751-06-20T23:59:32Z,1751,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
108,1749-01-23T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1080,1752-07-27T23:59:32Z,1752,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1081,1753-03-06T23:59:32Z,1753,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1082,1753-11-01T23:59:32Z,1753,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1083,1753-12-11T23:59:32Z,1753,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1084,1754-06-04T23:59:32Z,1754,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1085,1754-09-17T23:59:32Z,1754,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1086,1755-02-27T23:59:32Z,1755,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1087,1756-07-13T23:59:32Z,1756,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1088,1757-01-27T23:59:32Z,1757,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1089,1758-10-04T23:59:32Z,1758,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
109,1749-01-28T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1090,1760-06-12T23:59:32Z,1760,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1091,1760-09-30T23:59:32Z,1760,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1092,1761-12-22T23:59:32Z,1761,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1093,1762-06-10T23:59:32Z,1762,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1094,1762-12-09T23:59:32Z,1762,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1095,1764-01-26T23:59:32Z,1764,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1096,1764-10-30T23:59:32Z,1764,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1097,1765-10-01T23:59:32Z,1765,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1098,1766-10-07T23:59:32Z,1766,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1099,1767-02-08T23:59:32Z,1767,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
110,1749-01-29T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1100,1767-11-24T23:59:32Z,1767,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1101,1768-10-18T23:59:32Z,1768,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1102,1769-01-19T23:59:32Z,1769,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1103,1769-11-30T23:59:32Z,1769,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1104,1769-12-08T23:59:32Z,1769,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1105,1771-01-23T23:59:32Z,1771,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1106,1771-05-06T23:59:32Z,1771,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1107,1771-11-06T23:59:32Z,1771,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1108,1772-03-31T23:59:32Z,1772,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1109,1773-01-21T23:59:32Z,1773,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
111,1749-01-30T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1110,1773-06-01T23:59:32Z,1773,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1111,1774-01-18T23:59:32Z,1774,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1112,1774-04-07T23:59:32Z,1774,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1113,1774-10-18T23:59:32Z,1774,Den Stundesløse,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Ludvig Holberg
1114,1775-03-02T23:59:32Z,1775,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1115,1775-11-09T23:59:32Z,1775,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1116,1777-03-13T23:59:32Z,1777,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1117,1777-09-30T23:59:32Z,1777,Den Stundesløse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Ludvig Holberg
1118,1754-10-21T23:59:32Z,1754,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1119,1754-10-27T23:59:32Z,1754,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
112,1749-02-03T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1120,1754-10-29T23:59:32Z,1754,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1121,1756-06-15T23:59:32Z,1756,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1122,1757-06-14T23:59:32Z,1757,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1123,1759-01-23T23:59:32Z,1759,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1124,1759-10-14T23:59:32Z,1759,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1125,1761-03-29T23:59:32Z,1761,Les impromptus de l'amour,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Michel Guyot de Merville
1126,1774-04-14T23:59:32Z,1774,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
1127,1774-04-17T23:59:32Z,1774,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
1128,1775-03-23T23:59:32Z,1775,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
1129,1776-04-25T23:59:32Z,1776,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
113,1749-02-18T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1130,1777-04-17T23:59:32Z,1777,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
1131,1777-11-13T23:59:32Z,1777,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
1132,1778-01-15T23:59:32Z,1778,Les Contre-temps,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Nicolas La Grange
1136,1759-10-02T23:59:32Z,1759,L'embarras des richesses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Léonor Jean Soulas d'Allainval
1137,1750-06-02T23:59:32Z,1750,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1138,1750-06-04T23:59:32Z,1750,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1139,1750-06-18T23:59:32Z,1750,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
114,1749-02-20T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1140,1750-07-21T23:59:32Z,1750,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1141,1750-09-24T23:59:32Z,1750,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1142,1750-11-12T23:59:32Z,1750,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1143,1751-02-25T23:59:32Z,1751,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1144,1751-05-11T23:59:32Z,1751,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1145,1751-09-09T23:59:32Z,1751,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1146,1752-07-25T23:59:32Z,1752,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1147,1755-10-14T23:59:32Z,1755,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1148,1756-03-23T23:59:32Z,1756,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1149,1757-01-25T23:59:32Z,1757,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
115,1749-04-08T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1150,1757-12-11T23:59:32Z,1757,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1151,1758-09-21T23:59:32Z,1758,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1152,1760-01-17T23:59:32Z,1760,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1153,1763-10-11T23:59:32Z,1763,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1154,1765-11-17T23:59:32Z,1765,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1155,1767-01-25T23:59:32Z,1767,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1156,1768-02-23T23:59:32Z,1768,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1157,1773-12-07T23:59:32Z,1773,La mère confidente,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Pierre de Marivaux
1158,1774-03-03T23:59:32Z,1774,La mère confidente,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Pierre de Marivaux
1159,1774-11-15T23:59:32Z,1774,La mère confidente,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Pierre de Marivaux
116,1749-05-27T23:59:32Z,1749,Amphitryon,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Molière
1160,1775-05-18T23:59:32Z,1775,La mère confidente,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Pierre de Marivaux
1161,1776-12-18T23:59:32Z,1776,La mère confidente,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Pierre de Marivaux
1162,1753-02-13T23:59:32Z,1753,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1163,1753-02-19T23:59:32Z,1753,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1164,1753-03-18T23:59:32Z,1753,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1165,1754-09-29T23:59:32Z,1754,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1166,1754-11-14T23:59:32Z,1754,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1167,1755-07-03T23:59:32Z,1755,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1168,1755-12-16T23:59:32Z,1755,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
1169,1756-01-13T23:59:32Z,1756,Le mariage fait par lettres de change,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Philippe Poisson
